verified,id,group,start,end,name_fr,name_en,wiki_fr,wiki_en,description_fr,description_en,background,foreground,border
true,cultures:asia:andronovo_culture,cultures-asia,-2000,-1150,Culture d'Andronovo,Andronovo culture,https://fr.wikipedia.org/wiki/Culture_d'Andronovo,https://en.wikipedia.org/wiki/Andronovo_culture,,"Group of Bronze Age cultures, 2000–900 BC",oklch(65.6% 0.241 354.308),,
true,cultures:asia:ochre_coloured_pottery_culture,cultures-asia,-2000,-1500,Culture de la poterie ocre,Ochre Coloured Pottery culture,https://en.wikipedia.org/wiki/Ochre_Coloured_Pottery_culture,https://en.wikipedia.org/wiki/Ochre_Coloured_Pottery_culture,,Bronze Age culture of the Indo-Gangetic Plain,oklch(65.6% 0.241 354.308),,
true,cultures:asia:qiang_(historical_people),cultures-asia,-2000,1000,Qiang (peuple historique),Qiang (historical people),https://fr.wikipedia.org/wiki/Qiang_(peuple_historique),https://en.wikipedia.org/wiki/Qiang_(historical_people),peuple historique,Ethnic group mentioned in ancient Chinese history,oklch(65.6% 0.241 354.308),,
true,cultures:asia:tocharians,cultures-asia,-2000,800,Tokhariens,Tocharians,https://fr.wikipedia.org/wiki/Tokhariens,https://en.wikipedia.org/wiki/Tocharians,Peuple indo-européen,Historical Indo-European ethnic group in present-day China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:indo-iranians,cultures-asia,-2000,-1000,Indo-Iraniens,Indo-Iranians,https://fr.wikipedia.org/wiki/Indo-Iraniens,https://en.wikipedia.org/wiki/Indo-Iranians,groupe ethno-linguistique indo-européen qui a amené les langues indo-iraniennes,Historical group of Indo-European peoples,oklch(65.6% 0.241 354.308),,
true,cultures:asia:bara_culture,cultures-asia,-2000,-1700,Culture Bara,Bara culture,https://en.wikipedia.org/wiki/Bara_culture,https://en.wikipedia.org/wiki/Bara_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:copper_hoard_culture,cultures-asia,-2000,-1000,Culture des dépôts de cuivre,Copper Hoard culture,https://en.wikipedia.org/wiki/Copper_Hoard_culture,https://en.wikipedia.org/wiki/Copper_Hoard_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:ph%c3%b9ng_nguy%c3%aan_culture,cultures-asia,-2000,-1500,Culture de Phung Nguyen,Phùng Nguyên culture,https://en.wikipedia.org/wiki/Ph%C3%B9ng_Nguy%C3%AAn_culture,https://en.wikipedia.org/wiki/Ph%C3%B9ng_Nguy%C3%AAn_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:q%c3%a4wrighul_culture,cultures-asia,-2100,-1500,Qäwrighul culture,Qäwrighul culture,https://en.wikipedia.org/wiki/Q%C3%A4wrighul_culture,https://en.wikipedia.org/wiki/Q%C3%A4wrighul_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:yueshi_culture,cultures-asia,-1900,-1500,Yueshi culture,Yueshi culture,https://en.wikipedia.org/wiki/Yueshi_culture,https://en.wikipedia.org/wiki/Yueshi_culture,,Archaeological culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:jhukar_phase,cultures-asia,-1900,-1500,Phase Jhukar,Jhukar phase,https://en.wikipedia.org/wiki/Jhukar_phase,https://en.wikipedia.org/wiki/Jhukar_phase,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:erlitou_culture,cultures-asia,-1900,-1500,Culture d'Erlitou,Erlitou culture,https://fr.wikipedia.org/wiki/Culture_d'Erlitou,https://en.wikipedia.org/wiki/Erlitou_culture,culture de l’Âge du bronze,Bronze Age culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:cemetery_h_culture,cultures-asia,-1900,-1300,Culture du cimetière H,Cemetery H culture,https://en.wikipedia.org/wiki/Cemetery_H_culture,https://en.wikipedia.org/wiki/Cemetery_H_culture,,Bronze Age culture in northern Indian subcontinent,oklch(65.6% 0.241 354.308),,
true,cultures:asia:cherkaskul_culture,cultures-asia,-3200,-1200,Cherkaskul culture,Cherkaskul culture,https://en.wikipedia.org/wiki/Cherkaskul_culture,https://en.wikipedia.org/wiki/Cherkaskul_culture,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:malwa_culture,cultures-asia,-1600,-1300,Culture de Malwa,Malwa culture,https://en.wikipedia.org/wiki/Malwa_culture,https://en.wikipedia.org/wiki/Malwa_culture,,Archaeological culture in India,oklch(65.6% 0.241 354.308),,
true,cultures:asia:sanxingdui,cultures-asia,-1700,-1150,Sanxingdui,Sanxingdui,https://fr.wikipedia.org/wiki/Sanxingdui,https://en.wikipedia.org/wiki/Sanxingdui,"site archéologique de l'Âge du bronze, situé dans l’actuel Guanghan, dans la province du Sichuan, en Chine","Bronze Age culture in Sichuan, China",oklch(65.6% 0.241 354.308),,
true,cultures:asia:shang_dynasty,cultures-asia,-1570,-1045,Dynastie Shang,Shang dynasty,https://fr.wikipedia.org/wiki/Dynastie_Shang,https://en.wikipedia.org/wiki/Shang_dynasty,ancienne dynastie de Chine,Chinese dynasty (c. 1600 – c. 1046 BC),oklch(65.6% 0.241 354.308),,
true,cultures:asia:wucheng_culture,cultures-asia,-1600,-1400,Wucheng culture,Wucheng culture,https://en.wikipedia.org/wiki/Wucheng_culture,https://en.wikipedia.org/wiki/Wucheng_culture,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:erligang_culture,cultures-asia,-1600,-1300,Culture d'Erligang,Erligang culture,https://fr.wikipedia.org/wiki/Culture_d'Erligang,https://en.wikipedia.org/wiki/Erligang_culture,"culture de l'Âge du bronze en Chine, datée de 1580 à 1400/1300 avant l'ère commune",Bronze Age culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:mumun_pottery_period,cultures-asia,-1500,-300,Période de la céramique Mumun,Mumun pottery period,https://fr.wikipedia.org/wiki/P%C3%A9riode_de_la_c%C3%A9ramique_Mumun,https://en.wikipedia.org/wiki/Mumun_pottery_period,période de l'histoire de la Corée,Korean historical period,oklch(65.6% 0.241 354.308),,
true,cultures:asia:vedic_period,cultures-asia,-1500,-500,Période védique,Vedic period,https://fr.wikipedia.org/wiki/Période_védique,https://en.wikipedia.org/wiki/Vedic_period,"ancienne période de l’histoire du nord du sous-continent indien où les textes canoniques du védisme ont été révélés et repris dans le brahmanisme, le jaïnisme, l'hindouisme et le bouddhisme",Ancient South Asian historical period,oklch(65.6% 0.241 354.308),,
true,cultures:asia:chust_culture,cultures-asia,-1500,-900,Culture de Chust,Chust culture,https://en.wikipedia.org/wiki/Chust_culture,https://en.wikipedia.org/wiki/Chust_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:%c4%90%e1%bb%93ng_%c4%90%e1%ba%adu_culture,cultures-asia,-1500,-1000,Culture Dong Dau,Đồng Đậu culture,https://en.wikipedia.org/wiki/%C4%90%E1%BB%93ng_%C4%90%E1%BA%ADu_culture,https://en.wikipedia.org/wiki/%C4%90%E1%BB%93ng_%C4%90%E1%BA%ADu_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:karasuk_culture,cultures-asia,-1500,-700,Culture du Karassouk,Karasuk culture,https://fr.wikipedia.org/wiki/Culture_du_Karassouk,https://en.wikipedia.org/wiki/Karasuk_culture,culture archéologique,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:talish%e2%80%93mughan_culture,cultures-asia,-1400,-700,Talish–Mughan culture,Talish–Mughan culture,https://en.wikipedia.org/wiki/Talish%E2%80%93Mughan_culture,https://en.wikipedia.org/wiki/Talish%E2%80%93Mughan_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:tazabagyab_culture,cultures-asia,-1850,-1500,Tazabagyab culture,Tazabagyab culture,https://en.wikipedia.org/wiki/Tazabagyab_culture,https://en.wikipedia.org/wiki/Tazabagyab_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:yaz_culture,cultures-asia,-1500,-500,Yaz culture,Yaz culture,https://en.wikipedia.org/wiki/Yaz_culture,https://en.wikipedia.org/wiki/Yaz_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:jorwe_culture,cultures-asia,-1400,-700,Culture de Jorwe,Jorwe culture,https://en.wikipedia.org/wiki/Jorwe_culture,https://en.wikipedia.org/wiki/Jorwe_culture,,Chalcolithic culture in India,oklch(65.6% 0.241 354.308),,
true,cultures:asia:siwa_culture,cultures-asia,-1300,-600,Siwa culture,Siwa culture,https://en.wikipedia.org/wiki/Siwa_culture,https://en.wikipedia.org/wiki/Siwa_culture,,Bronze Age culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:gandhara_grave_culture,cultures-asia,-1600,-800,Culture du Gandhara,Gandhara grave culture,https://fr.wikipedia.org/wiki/Culture_du_Gandhara,https://en.wikipedia.org/wiki/Gandhara_grave_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:irmen_culture,cultures-asia,-1000,-900,Culture d'Irmen,Irmen culture,https://en.wikipedia.org/wiki/Irmen_culture,https://en.wikipedia.org/wiki/Irmen_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:xindian_culture,cultures-asia,-1500,-1000,Xindian culture,Xindian culture,https://en.wikipedia.org/wiki/Xindian_culture,https://en.wikipedia.org/wiki/Xindian_culture,,Bronze Age culture in China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:mezhovskaya_culture,cultures-asia,-1300,-800,Culture de Mezhovskaya,Mezhovskaya culture,https://en.wikipedia.org/wiki/Mezhovskaya_culture,https://en.wikipedia.org/wiki/Mezhovskaya_culture,,Bronze Age archaeological culture in the Southern Urals,oklch(65.6% 0.241 354.308),,
true,cultures:asia:begazy%e2%80%93dandybai_culture,cultures-asia,-1500,-1100,Culture Begazy–Dandybai,Begazy–Dandybai culture,https://en.wikipedia.org/wiki/Begazy%E2%80%93Dandybai_culture,https://en.wikipedia.org/wiki/Begazy%E2%80%93Dandybai_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:liaoning_bronze_dagger_culture,cultures-asia,-800,200,Culture du poignard de bronze,Liaoning bronze dagger culture,https://fr.wikipedia.org/wiki/Culture_du_poignard_de_bronze,https://en.wikipedia.org/wiki/Liaoning_bronze_dagger_culture,période de l'histoire de la Corée et du Liaoning,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:ordos_culture,cultures-asia,-800,-150,Culture de l'Ordos,Ordos culture,https://fr.wikipedia.org/wiki/Culture_de_l'Ordos,https://en.wikipedia.org/wiki/Ordos_culture,"Culture des âges du bronze et du fer à Ordos, en Mongolie-Intérieure, Chine",,oklch(65.6% 0.241 354.308),,
true,cultures:asia:slab-grave_culture,cultures-asia,-1300,-300,Slab-grave culture,Slab-grave culture,https://en.wikipedia.org/wiki/Slab-grave_culture,https://en.wikipedia.org/wiki/Slab-grave_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:ulaanzuukh_culture,cultures-asia,-1450,-1000,Ulaanzuukh culture,Ulaanzuukh culture,https://en.wikipedia.org/wiki/Ulaanzuukh_culture,https://en.wikipedia.org/wiki/Ulaanzuukh_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:painted_grey_ware_culture,cultures-asia,-1200,-600,Culture de la céramique grise peinte,Painted Grey Ware culture,https://fr.wikipedia.org/wiki/Culture_de_la_céramique_grise_peinte,https://en.wikipedia.org/wiki/Painted_Grey_Ware_culture,"culture archéologique du nord de la plaine du Gange, qui a duré d'environ 1200 à 600 AEC",,oklch(65.6% 0.241 354.308),,
true,cultures:asia:panchala,cultures-asia,-1100,400,Panchala,Panchala,https://fr.wikipedia.org/wiki/Panchala,https://en.wikipedia.org/wiki/Panchala,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:korgantas_culture,cultures-asia,-400,-113,Korgantas culture,Korgantas culture,https://en.wikipedia.org/wiki/Korgantas_culture,https://en.wikipedia.org/wiki/Korgantas_culture,,Iron Age culture in South Siberia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:pandu_culture,cultures-asia,-1600,-750,Pandu culture,Pandu culture,https://en.wikipedia.org/wiki/Pandu_culture,https://en.wikipedia.org/wiki/Pandu_culture,,Archaeological culture in India,oklch(65.6% 0.241 354.308),,
true,cultures:asia:g%c3%b2_mun_culture,cultures-asia,-1000,-800,Culture Go Mun,Gò Mun culture,https://en.wikipedia.org/wiki/G%C3%B2_Mun_culture,https://en.wikipedia.org/wiki/G%C3%B2_Mun_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:sa_hu%e1%bb%b3nh_culture,cultures-asia,-1000,200,Culture de Sa Huỳnh,Sa Huỳnh culture,https://fr.wikipedia.org/wiki/Culture_de_Sa_Huỳnh,https://en.wikipedia.org/wiki/Sa_Hu%E1%BB%B3nh_culture,civilisation d'Asie du Sud-Est,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:zhou_dynasty,cultures-asia,-1045,-256,Dynastie Zhou,Zhou dynasty,https://fr.wikipedia.org/wiki/Dynastie_Zhou,https://en.wikipedia.org/wiki/Zhou_dynasty,dynastie chinois ayant existé de 1046 à 256 avant notre ère,Chinese dynasty from c. 1046 to 256 BC,oklch(65.6% 0.241 354.308),,
true,cultures:asia:eurasian_nomads,cultures-asia,-1000,1700,Nomades eurasiens,Eurasian nomads,https://en.wikipedia.org/wiki/Eurasian_nomads,https://en.wikipedia.org/wiki/Eurasian_nomads,,Nomadic peoples,oklch(65.6% 0.241 354.308),,
true,cultures:asia:yuezhi,cultures-asia,-1100,500,Yuezhi,Yuezhi,https://fr.wikipedia.org/wiki/Yuezhi,https://en.wikipedia.org/wiki/Yuezhi,,Ancient people mentioned in Chinese histories,oklch(65.6% 0.241 354.308),,
true,cultures:asia:tungusic_peoples,cultures-asia,-3500,0,Toungouses,Tungusic peoples,https://fr.wikipedia.org/wiki/Toungouses,https://en.wikipedia.org/wiki/Tungusic_peoples,groupe de peuples de Sibérie et du Nord-Est de la Chine,Ethnolinguistic group,oklch(65.6% 0.241 354.308),,
true,cultures:asia:bishkent_culture,cultures-asia,-2800,-2400,Culture de Bishkent,Bishkent culture,https://en.wikipedia.org/wiki/Bishkent_culture,https://en.wikipedia.org/wiki/Bishkent_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:upper_xiajiadian_culture,cultures-asia,-1000,-600,Culture de Xiajiadian supérieur,Upper Xiajiadian culture,https://fr.wikipedia.org/wiki/Culture_de_Xiajiadian_supérieur,https://en.wikipedia.org/wiki/Upper_Xiajiadian_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:scytho-siberian_world,cultures-asia,-900,200,Scytho-Siberian world,Scytho-Siberian world,https://en.wikipedia.org/wiki/Scytho-Siberian_world,https://en.wikipedia.org/wiki/Scytho-Siberian_world,,Iron Age Eurasian steppe cultures,oklch(65.6% 0.241 354.308),,
true,cultures:asia:tagaung_kingdom,cultures-asia,-850,1050,Tagaung Kingdom,Tagaung Kingdom,https://en.wikipedia.org/wiki/Tagaung_Kingdom,https://en.wikipedia.org/wiki/Tagaung_Kingdom,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:aldy-bel_culture,cultures-asia,-600,-500,Aldy-Bel culture,Aldy-Bel culture,https://en.wikipedia.org/wiki/Aldy-Bel_culture,https://en.wikipedia.org/wiki/Aldy-Bel_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:tasmola_culture,cultures-asia,-800,-300,Tasmola culture,Tasmola culture,https://en.wikipedia.org/wiki/Tasmola_culture,https://en.wikipedia.org/wiki/Tasmola_culture,,Iron Age culture in central Kazakhstan,oklch(65.6% 0.241 354.308),,
true,cultures:asia:sungai_batu,cultures-asia,-788,900,Sungai Batu,Sungai Batu,https://en.wikipedia.org/wiki/Sungai_Batu,https://en.wikipedia.org/wiki/Sungai_Batu,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:donghu_people,cultures-asia,-700,-150,Donghu (peuple),Donghu people,https://fr.wikipedia.org/wiki/Donghu_(peuple),https://en.wikipedia.org/wiki/Donghu_people,"Peuple du massif du Grand Khingan, dans la province du Heilongjiang, en Chine",697–150 BCE nomadic confederacy in northern China,oklch(65.6% 0.241 354.308),,
true,cultures:asia:khwarazm,cultures-asia,-1292,1324,Khwarezm,Khwarazm,https://fr.wikipedia.org/wiki/Khwarezm,https://en.wikipedia.org/wiki/Khwarazm,région historique située au sud de la mer d'Aral,Oasis region in Central Asia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:dolmens_on_the_upper_reaches_of_the_huifa_river,cultures-asia,-700,-300,Dolmens de la haute vallée de la rivière Huifa,Dolmens on the Upper Reaches of the Huifa River,https://en.wikipedia.org/wiki/Dolmens_on_the_Upper_Reaches_of_the_Huifa_River,https://en.wikipedia.org/wiki/Dolmens_on_the_Upper_Reaches_of_the_Huifa_River,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:%c4%90%c3%b4ng_s%c6%a1n_culture,cultures-asia,-1000,100,Culture Dong Son,Đông Sơn culture,https://fr.wikipedia.org/wiki/Culture_Dong_Son,https://en.wikipedia.org/wiki/%C4%90%C3%B4ng_S%C6%A1n_culture,culture proto-historique de la péninsule indochinoise,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:kulay_culture,cultures-asia,-1000,-100,Kulay culture,Kulay culture,https://en.wikipedia.org/wiki/Kulay_culture,https://en.wikipedia.org/wiki/Kulay_culture,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:northern_black_polished_ware,cultures-asia,-700,-200,Céramique noire polie du Nord,Northern Black Polished Ware,https://en.wikipedia.org/wiki/Northern_Black_Polished_Ware,https://en.wikipedia.org/wiki/Northern_Black_Polished_Ware,,,oklch(65.6% 0.241 354.308),,
true,cultures:asia:sogdia,cultures-asia,-600,1000,Sogdiane,Sogdia,https://fr.wikipedia.org/wiki/Sogdiane,https://en.wikipedia.org/wiki/Sogdia,région historique,Ancient Iranian civilization (6th century BCE – 11th century CE),oklch(65.6% 0.241 354.308),,
true,cultures:asia:bactria,cultures-asia,-2500,1000,Bactriane,Bactria,https://fr.wikipedia.org/wiki/Bactriane,https://en.wikipedia.org/wiki/Bactria,"région à cheval sur les États actuels d’Afghanistan, du Tadjikistan et de l’Ouzbékistan",Historical region in Central Asia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:mahajanapadas,cultures-asia,-600,-345,Mahajanapadas,Mahajanapadas,https://fr.wikipedia.org/wiki/Mahajanapadas,https://en.wikipedia.org/wiki/Mahajanapadas,anciens royaumes en Inde,Kingdoms in the Indian subcontinent (c. 600 BCE–c. 345 BCE),oklch(65.6% 0.241 354.308),,
true,cultures:asia:badakhshan,cultures-asia,-300,1895,Badakhshan (région historique),Badakhshan,https://fr.wikipedia.org/wiki/Badakhshan_(région_historique),https://en.wikipedia.org/wiki/Badakhshan,région historique comprenant une partie du nord-est de l'Afghanistan et du sud-ouest du Tajikistan actuel,Historical region of Central Asia,oklch(65.6% 0.241 354.308),,
true,cultures:asia:pazyryk_culture,cultures-asia,-500,-200,Pazyryk,Pazyryk culture,https://fr.wikipedia.org/wiki/Pazyryk,https://en.wikipedia.org/wiki/Pazyryk_culture,culture de l'âge de fer,Saka nomadic Iron Age archaeological culture,oklch(65.6% 0.241 354.308),,
true,cultures:asia:gorokhovo_culture,cultures-asia,-500,200,Gorokhovo culture,Gorokhovo culture,https://en.wikipedia.org/wiki/Gorokhovo_culture,https://en.wikipedia.org/wiki/Gorokhovo_culture,,undefined,oklch(65.6% 0.241 354.308),,
true,cultures:asia:zhangzhung,cultures-asia,-500,645,Zhang Zhung,Zhangzhung,https://fr.wikipedia.org/wiki/Zhang_Zhung,https://en.wikipedia.org/wiki/Zhangzhung,ancien État,Ancient kingdom in western Tibet,oklch(65.6% 0.241 354.308),,
true,cultures:asia:nanda_empire,cultures-asia,-345,-321,Empire Nanda,Nanda Empire,https://fr.wikipedia.org/wiki/Empire_Nanda,https://en.wikipedia.org/wiki/Nanda_Empire,Empire indien,Ruling dynasty of Magadha,oklch(65.6% 0.241 354.308),,
true,cultures:asia:transoxiana,cultures-asia,-300,1220,Transoxiane,Transoxiana,https://fr.wikipedia.org/wiki/Transoxiane,https://en.wikipedia.org/wiki/Transoxiana,ancien nom d'une partie de l'Asie centrale,Central Asian historical region between the Amu Darya and Syr Darya rivers,oklch(65.6% 0.241 354.308),,
true,cultures:asia:maurya_empire,cultures-asia,-322,-185,Empire maurya,Maurya Empire,https://fr.wikipedia.org/wiki/Empire_maurya,https://en.wikipedia.org/wiki/Maurya_Empire,ancien État,Ancient Indian empire (ca.321–185 BCE),oklch(65.6% 0.241 354.308),,
true,cultures:asia:nomadic_empire,cultures-asia,-1300,1600,Empire nomade,Nomadic empire,https://fr.wikipedia.org/wiki/Empire_nomade,https://en.wikipedia.org/wiki/Nomadic_empire,,Empires of the Eurasian steppes from classical antiquity to the early modern era,oklch(65.6% 0.241 354.308),,
true,cultures:asia:proto-mongols,cultures-asia,-4000,-500,Proto-Mongols,Proto-Mongols,https://fr.wikipedia.org/wiki/Proto-Mongols,https://en.wikipedia.org/wiki/Proto-Mongols,Mongols précédent Gengis Khan,People and tribes in and around the Mongol Plateau before the 11th or 12th century,oklch(65.6% 0.241 354.308),,
